Id,Model,Age_08_04,Mfg_Month,Mfg_Year,KM,Fuel_Type,HP,Met_Color,Color,Automatic,CC,Doors,Cylinders,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Total_Distance,Car_Age,Mileage
853,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,,10,1999,65400,Petrol,110,1,Green,0,1600,,,,,1070,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,3862317,25,2618.52
760,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,,4,1999,80121,Petrol,110,0,Green,0,1600,,,,,1070,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,5209945,25,3206.12
662,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,,1,1999,112000,Petrol,110,1,Green,0,1600,,,,,1070,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,7623888,25,4484.64
653,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,,11,1999,115558,Petrol,110,0,Blue,0,1600,,,,,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,6711470,25,4628.6
1001,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,,2,1999,42000,Petrol,110,1,Silver,0,1600,,,,,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,2820834,25,1684.08
967,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,,7,1999,50000,Petrol,110,1,Blue,0,1600,,,,,1075,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,3100000,25,2000
915,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,,5,1999,58113,Petrol,110,1,Black,0,1600,,,,,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,3720704,25,2325.44
889,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,,7,1999,61200,Petrol,110,0,Red,0,1600,,,,,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,3797748,25,2450.16
888,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,,11,1999,61300,Petrol,110,1,Grey,0,1600,,,,,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,3557894,25,2453.72
881,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,,11,1999,62000,Petrol,110,1,Black,0,1600,,,,,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,3597392,25,2480.96
860,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,,1,1999,64914,Petrol,110,1,Green,0,1600,,,,,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,4416600,25,2598
810,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,,11,1999,72880,Petrol,110,1,Green,0,1600,,,,,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,4229824,25,2917.12
696,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,,8,1999,97234,Petrol,110,1,Black,0,1600,,,,,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,5942925,25,3897
668,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,,7,1999,109540,Petrol,110,0,Green,0,1600,,,,,1075,1,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,6791914,25,4381.88
657,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,,5,1999,114383,Petrol,110,1,Green,0,1600,,,,,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,7350144,25,4593.84
990,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA AUT4 2/3-Doors,,8,1999,45000,Petrol,,0,Red,1,1600,3,,,,1085,0,0,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,2745000,25,1800
643,TOYOTA Corolla 2.0 DSL SEDAN LINEA TERRA 4/5-Doors,,3,1999,119742,Diesel,,0,Blue,0,2000,,,,185,1100,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7920000,25,4800
1002,TOYOTA Corolla 1.6 LB Linea Terra 4/5-Doors,,6,1999,41499,Petrol,110,1,Blue,0,1600,,,,,1114,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2619918,25,1663.44
683,TOYOTA Corolla 2.0 LB LINEA TERRA D 4/5-Doors,,12,1999,102106,Diesel,,1,Blue,0,2000,,,,185,1135,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,5831100,25,4092
648,TOYOTA Corolla 2.0 DSL WAGON LINEA TERRA Stationwagen,,5,1999,117955,Diesel,,1,Grey,0,2000,,,,185,1150,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,7552000,25,4720
722,TOYOTA Corolla 1.6 Linea Luna Wagon Stationwagen,,6,1999,89000,Petrol,110,1,White,0,1600,,,,,1085,0,0,,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5607000,25,3560
906,TOYOTA Corolla LIFTBACK 1.3i Linea Luna Liftback 4/5-Doors,,6,1999,59000,Petrol,,1,Silver,0,1300,,,,,1030,1,1,,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,3717000,25,2360
802,TOYOTA Corolla 1.6 Linea Terra HB 2/3-Doors,,5,1999,74179,Petrol,110,0,Silver,0,1600,3,,,,1050,1,1,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4748352,25,2967.72
973,TOYOTA Corolla 1.6 LL HB 4/5-Doors,,6,1999,48731,Petrol,110,0,Blue,0,1600,,,,,1055,0,1,,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,3070494,25,1949.52
596, TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,,10,2000,26000,Petrol,,1,Blue,0,1400,3,,,,1025,0,1,3,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1232387,24,1092.541667
593,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,,2,2000,27500,Petrol,,1,Grey,0,1400,3,,,,1025,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1512500,24,1145.833333
550, TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,,2,2000,44458,Petrol,,0,Red,0,1400,3,,,,1025,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,2449535,24,1855.708333
533,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,,9,2000,48052,Petrol,,0,Silver,0,1400,3,,,,1025,1,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,2307408,24,2002.958333
530,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,,3,2000,49332,Petrol,,1,Grey,0,1400,3,,,,1025,0,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2665764,24,2056.916667
502,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,,4,2000,57829,Petrol,,1,Blue,0,1400,3,,,,1025,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,3071244,24,2414.5
475,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,,5,2000,65021,Petrol,,1,Grey,0,1400,3,,,,1025,1,1,3,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,3388840,24,2715.416667
469,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,,11,2000,68285,Petrol,,0,Red,0,1400,3,,,,1025,1,1,3,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,3147044,24,2850.583333
590, TOYOTA Corolla 1.3 16V HATCHB G6 2/3-Doors,,2,2000,29640,Petrol,,0,Red,0,1300,3,,,,1025,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1630750,24,1235.416667
428, TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors,,12,2000,87083,Petrol,110,1,Grey,0,1600,3,,,,1040,1,1,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,3927330,24,3636.416667
397, TOYOTA Corolla 1.6 16V VVT I HATCHB G6 2/3-Doors,,7,2000,126000,Petrol,110,0,Black,0,1600,3,,,,1055,0,1,3,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,6305500,24,5254.583333
411,TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors,,7,2000,102005,Petrol,,1,Green,0,1400,,,,,1060,1,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,5101500,24,4251.25
408,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,,3,2000,103400,Petrol,110,1,Green,0,1600,,,,,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,5586516,24,4310.583333
395,TOYOTA Corolla 1.6 16V VVT I WAGON TERRA Stationwagen,,8,2000,131307,Petrol,110,1,Black,0,1600,,,,,1075,0,1,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,6436836,24,5473.5
418, TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,,2,2000,97173,Petrol,110,0,Blue,0,1600,,,,,1080,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,5347870,24,4051.416667
592,TOYOTA Corolla 1.4 HB LINEA TERRA 2/3-Doors,,9,2000,28571,Petrol,,0,Red,0,1400,3,,,,1084,0,1,3,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1375488,24,1194
399,TOYOTA Corolla 1.9 D LB LINEA SOL 4/5-Doors,,4,2000,117609,Diesel,,1,Blue,0,1900,,,,,1110,0,1,3,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,6249389,24,4913.041667
419, TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,,6,2000,96100,Diesel,,0,Black,0,2000,3,,,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,4902885,24,4005.625
308,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,,1,2001,38950,Petrol,,1,Blue,0,1400,3,,,,1025,0,1,3,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1716000,23,1695.652174
289,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,,8,2001,44597,Petrol,,0,Red,0,1400,3,,,,1025,0,1,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1656009,23,1945.956522
200,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,,3,2001,105152,Petrol,,1,Grey,0,1400,3,,,,1025,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,4439358,23,4595.608696
316,TOYOTA Corolla 1.4 16V VVT I HATCHB SOL 2/3-Doors,,2,2001,37533,Petrol,,0,Grey,0,1400,3,,,,1030,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1615768,23,1633.73913
354, TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors,,3,2001,26938,Petrol,,1,Green,0,1400,,,,,1060,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1139922,23,1180.043478
578,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,,8,2000,34882,Petrol,,0,Blue,0,1400,3,,,,1025,1,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1709610,24,1453.75
506,TOYOTA Corolla 1.6 16V VVT I HATCHB SOL 2/3-Doors,,2,2000,56675,Petrol,110,0,Black,0,1600,3,,,,1045,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,3120865,24,2364.291667
993,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,,1,1999,44444,Petrol,,0,Red,0,1300,3,,,,1015,1,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,3023144,25,1778.32
933,TOYOTA Corolla 1.3 16V LIFTB LINEA LUNA 4/5-Doors,,12,1999,55747,Petrol,,1,Blue,0,1300,,,,,1045,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,3183108,25,2233.76
924,TOYOTA Corolla 1.6 16V HATCHB G6 2/3-Doors,,8,1999,57144,Petrol,110,1,Grey,0,1600,3,,,,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,3487309,25,2286.76
805,TOYOTA Corolla 1.6 16V HATCHB G6 2/3-Doors,,8,1999,73638,Petrol,110,1,Black,0,1600,3,,,,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,4507534,25,2955.76
1340,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA AUT4 2/3-Doors,,6,1998,64000,Petrol,,0,Green,1,1600,3,,,,1085,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,4800000,26,2461.538462
1038,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,,12,1999,28000,Petrol,,0,Black,0,1300,3,,,,1015,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1596000,25,1120
520,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,,1,2000,52000,Petrol,,0,Grey,0,1400,3,,,,1025,0,0,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2912000,24,2166.666667
943,TOYOTA Corolla 1.6 16V HATCHB G6 2/3-Doors,,9,1999,54465,Petrol,110,1,Black,0,1600,3,,,,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,3273240,25,2182.16
1008,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,,7,1999,39000,Petrol,110,1,Green,0,1600,,,,,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,2418000,25,1560
949,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,,7,1999,53268,Petrol,110,1,Green,0,1600,,,,,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,3303670,25,2131.4
948,TOYOTA Corolla 2/3-Doors,,12,1999,54000,Petrol,110,1,Black,0,1600,3,,,,1130,0,0,3,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,3078000,25,2160
702,TOYOTA Corolla 1.6 HB Linea Luna 2/3-Doors,,8,1999,95000,Petrol,110,1,Silver,0,1600,3,,,,1050,0,1,,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5803967,25,3805.88
534,TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors,,3,2000,47768,Petrol,110,1,Red,0,1600,,,,,1030,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,2584008,24,1993.833333
441,TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors,,2,2000,77695,Petrol,110,0,Red,0,1600,3,,,,1040,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4277900,24,3240.833333
528,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,,5,2000,49417,Petrol,110,1,Blue,0,1600,3,,,,1050,1,1,3,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,2570464,24,2059.666667
479,TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,,3,2000,63635,Petrol,110,1,Green,0,1600,,,,,1075,0,1,3,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,3444768,24,2658
389,TOYOTA Corolla 1.9 D LIFTB LUNA 4/5-Doors,,4,2000,142130,Diesel,,0,Grey,0,1900,,,,185,1140,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7606189,24,5979.708333
373,TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors,,6,2001,18328,Petrol,110,0,Red,0,1600,,,,,1030,0,0,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,721500,23,804.3478261
876,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,,2,1999,62292,Petrol,110,1,Grey,0,1600,3,,,,1050,1,1,3,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,4175172,25,2492.64
936,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA AUT4 4/5-Doors,,9,1999,55061,Petrol,,0,Blue,1,1600,,,,,1105,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,3305100,25,2203.4
844,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors,,1,1999,66777,Petrol,,0,Blue,1,1300,3,,,,1045,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,4541380,25,2671.4
979,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,,9,1999,47014,Petrol,110,0,Grey,0,1600,,,,,1035,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2823600,25,1882.4
873,TOYOTA Corolla 1.3 16V HATCHB LINEA LUNA AUT3 2/3-Doors,,8,1999,63000,Petrol,,0,Green,1,1300,3,,,,1050,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,3843000,25,2520
1028,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,,4,1999,33000,Petrol,110,0,Blue,0,1600,3,,,,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,2145000,25,1320
1019,TOYOTA Corolla 1.6 16V HATCHB G6 2/3-Doors,,4,1999,36000,Petrol,110,1,Grey,0,1600,3,,,,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,2340000,25,1440
745,TOYOTA Corolla 1.6 16V HATCHB G6 R 2/3-Doors,,7,1999,82256,Petrol,110,1,Black,0,1600,3,,,,1065,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,5110102,25,3296.84
1034,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,,11,1999,30461,Petrol,110,1,Grey,0,1600,,,,,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1776772,25,1225.36
739,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,,7,1999,84482,Petrol,110,0,Silver,0,1600,,,,,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,5242038,25,3381.96
642,TOYOTA Corolla 1.6 16V WAGON LINEA LUNA Stationwagen,,5,1999,120263,Petrol,110,0,Black,0,1600,,,,,1090,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,7705600,25,4816
735,TOYOTA Corolla 1.6 Terra HB 2/3-Doors,,7,1999,85000,Petrol,110,1,Silver,0,1600,3,,,,1050,0,0,,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,5270000,25,3400
754,TOYOTA Corolla 1.6 VVTi Linea Luna 4/5-Doors,,8,1999,80486,Petrol,110,1,Black,0,1600,,,,,1075,1,1,,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4923554,25,3228.56
602,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,,9,2000,14635,Petrol,,1,Red,0,1400,3,,,,1025,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,720000,24,625
600, TOYOTA Corolla 1.6 SDN LINEA TERRA 4/5-Doors,,7,2000,17345,Petrol,110,0,Green,0,1600,,,,,1030,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880950,24,734.125
477,TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors,,9,2000,64000,Petrol,110,1,Grey,0,1600,3,,,,1040,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,3081264,24,2674.708333
587,TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors,,11,2000,30742,Petrol,,1,Red,0,1400,,,,,1060,1,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1417076,24,1283.583333
554,TOYOTA Corolla 1.6 Hatchback 2/3-Doors,,8,2000,41700,Petrol,110,0,Blue,0,1600,3,,,,1040,1,0,,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,2043790,24,1737.916667
205,TOYOTA Corolla 1.9 D HATCHB SOL 2/3-Doors,,10,2001,91399,Diesel,,1,Red,0,1900,3,,,185,1110,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,3200960,23,3976.347826
976,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,,1,1999,47451,Petrol,,1,Green,0,1300,,,,,1035,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,3230000,25,1900
919,TOYOTA Corolla 1.6 16V HATCHB G6 2/3-Doors,,7,1999,58000,Petrol,110,1,Green,0,1600,3,,,,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,3596000,25,2320
995,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,,9,1999,43254,Petrol,110,1,Green,0,1600,,,,,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,2605560,25,1737.04
521, TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors,,9,2000,50925,Petrol,,1,Grey,0,1400,,,,,1060,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2446416,24,2123.625
1409,TOYOTA Corolla 1.3 16V LIFTB LINEA LUNA 4/5-Doors,,3,1998,47360,Petrol,,1,Grey,0,1300,,,,,1040,1,1,3,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,3697200,26,1823.076923
1063,TOYOTA Corolla 2.0 ST WGN LINEA TERRA DSL Stationwagen,,4,1998,170000,Diesel,,1,Black,0,2000,,,,,1135,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13319460,26,6653.076923
736,TOYOTA Corolla 1.3 16V HATCHB G6 2/3-Doors,,9,1999,84988,Petrol,,1,Black,0,1300,3,,,,1025,1,1,3,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,5100000,25,3400
843,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,,4,1999,66966,Petrol,110,1,Red,0,1600,,,,,1035,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,4355195,25,2680.12
974,TOYOTA Corolla 1.3 16V LIFTB LINEA LUNA 4/5-Doors,,7,1999,47689,Petrol,,1,Blue,0,1300,,,,,1040,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,2960500,25,1910
890,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,,10,1999,61165,Petrol,110,1,Red,0,1600,3,,,,1050,0,1,3,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,3608794,25,2446.64
1039,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,,1,1999,26624,Petrol,110,0,Red,0,1600,3,,,,1055,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1815464,25,1067.92
846,TOYOTA Corolla 1.6 16V HATCHB G6 2/3-Doors,,8,1999,66168,Petrol,110,1,Black,0,1600,3,,,,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,4041799,25,2650.36
663,TOYOTA Corolla 1.6 16V HATCHB G6 R 2/3-Doors,,3,1999,112000,Petrol,110,1,Black,0,1600,3,,,,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,7392000,25,4480
769,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,,9,1999,79000,Petrol,110,1,Green,0,1600,,,,,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,4749000,25,3166
710,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,,7,1999,93090,Petrol,110,1,Red,0,1600,,,,,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,5772076,25,3723.92
707,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,,4,1999,93408,Petrol,110,1,Green,0,1600,,,,,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,6072820,25,3737.12
921,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA AUT4 Stationwagen,,6,1999,57374,Petrol,,0,Red,1,1600,,,,,1115,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,3617019,25,2296.52
640,TOYOTA Corolla 2.0 DSL LIFTB LINEA TERRA 4/5-Doors,,8,1999,122820,Diesel,,0,Blue,0,2000,,,,185,1135,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,7503000,25,4920
1042,TOYOTA Corolla 1.6 Luna LB 4/5-Doors,,11,1999,25000,Petrol,110,1,Green,0,1600,,,,,1075,0,0,,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1450000,25,1000
946,TOYOTA Corolla 1.6 I lb luna 4/5-Doors,,12,1999,53809,Petrol,110,1,Black,0,1600,,,,,1075,0,1,,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3078000,25,2160
837,TOYOTA Corolla 1.6 Luna Liftback 4/5-Doors,,4,1999,67805,Petrol,110,0,Red,0,1600,,,,,1075,0,0,,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,4420000,25,2720
827,TOYOTA Corolla 1.6 16v Linea Luna 2/3-Doors,,2,1999,69904,Petrol,,1,Silver,1,1400,3,,,,1060,0,0,,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,4690000,25,2800
599, TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,,1,2000,19200,Petrol,,0,Grey,0,1400,3,,,,1025,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1081528,24,804.7083333
585,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,,5,2000,31480,Petrol,,0,Red,0,1400,3,,,,1025,0,1,3,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1642108,24,1315.791667
517,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,,1,2000,52383,Petrol,,0,Grey,0,1400,3,,,,1025,1,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,2937088,24,2185.333333
545, TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors,,5,2000,46000,Petrol,110,1,Grey,0,1600,,,,,1030,1,1,3,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,2393508,24,1917.875
401,TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors,,2,2000,117000,Petrol,110,1,Green,0,1600,,,,,1035,1,1,3,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,6444625,24,4882.291667
